date,cc,data,hdi,corruption,is_near_war
2023-11-14,JM,"[[70,0],[22,0],[49,0],[62,0],[97,0],[54,0],[38,0]]",0.706,44,False
2023-11-14,DO,"[[3495,0],[3318,0],[3935,0],[4386,0],[5630,0],[4539,0],[3866,0]]",0.766,30,False
2023-11-14,PR,"[[3487,0],[3884,1],[3975,1],[4396,0],[5336,0],[4497,1],[4181,2]]",0,50,False
2023-11-14,VI,"[[770,0],[606,0],[561,0],[649,0],[1180,0],[990,0],[1029,2]]",0,50,False
2023-11-14,BQ,"[[671,0],[764,0],[770,0],[712,0],[982,0],[795,1],[664,0]]",0,50,False
2023-11-14,AW,"[[380,0],[796,0],[874,0],[823,0],[1119,0],[720,0],[628,0]]",0,50,False
2023-11-14,CW,"[[162,0],[265,0],[235,0],[268,0],[293,0],[286,0],[194,0]]",0,50,False
2023-11-14,VG,"[[380,0],[314,0],[416,0],[388,0],[685,0],[514,0],[448,0]]",0,50,False
2023-11-14,AI,"[[274,0],[252,0],[287,0],[329,0],[440,0],[319,0],[236,0]]",0,50,False
2023-11-14,AG,"[[262,0],[263,0],[264,0],[352,0],[451,0],[285,0],[261,0]]",0.826,50,False
2023-11-14,QA,"[[5688,6],[5097,4],[4821,2],[4968,10],[4692,5],[4594,2],[4550,5]]",0.875,63,False
2023-11-14,BH,"[[1397,1],[1350,1],[1462,5],[1399,0],[1325,3],[1252,1],[1227,0]]",0.888,42,False
2023-11-14,BB,"[[403,0],[413,0],[439,0],[617,0],[559,0],[530,0],[526,0]]",0.809,65,False
2023-11-14,GY,"[[221,0],[269,0],[219,0],[230,0],[177,0],[256,0],[291,0]]",0.742,39,False
2023-11-14,TT,"[[543,0],[541,0],[471,0],[544,0],[405,0],[439,0],[568,0]]",0.814,41,False
2023-11-14,MQ,"[[270,0],[221,0],[282,0],[317,0],[324,0],[270,0],[301,0]]",0,50,False
2023-11-14,DM,"[[275,0],[196,0],[209,0],[201,0],[321,0],[323,0],[367,0]]",0.74,55,False
2023-11-14,GP,"[[771,0],[602,2],[619,0],[647,0],[706,0],[767,0],[764,0]]",0,50,False
2023-11-14,LC,"[[140,0],[127,0],[126,0],[172,0],[175,0],[167,0],[173,0]]",0.725,56,False
2023-11-14,VC,"[[303,0],[263,0],[262,0],[349,0],[341,0],[342,0],[389,0]]",0.772,59,False
2023-11-14,KN,"[[185,0],[147,0],[156,0],[158,0],[220,0],[208,0],[217,0]]",0.838,50,False
2023-11-14,MS,"[[125,0],[88,0],[86,0],[98,0],[167,0],[158,0],[189,0]]",0,50,False
2023-11-14,GD,"[[503,0],[496,0],[499,0],[624,0],[443,0],[468,0],[593,0]]",0.793,53,False
2023-11-14,VE,"[[2526,0],[3004,1],[3221,0],[3249,0],[3090,0],[2758,0],[3002,0]]",0,50,False
2023-11-14,MV,"[[146,0],[179,0],[152,0],[160,0],[147,0],[216,0],[165,0]]",0.762,40,False
2023-11-14,LK,"[[590,0],[671,0],[741,0],[721,0],[676,0],[672,0],[785,0]]",0.78,37,False
2023-11-14,MY,"[[14979,5],[14902,1],[14932,2],[15017,2],[14488,2],[15082,5],[14324,3]]",0.807,48,False
2023-11-14,ID,"[[14339,14],[14350,18],[14535,14],[14105,3],[13526,5],[14388,15],[13827,12]]",0.713,38,False
2023-11-14,SG,"[[690,1],[693,2],[677,0],[677,0],[657,0],[661,1],[667,2]]",0.949,85,False
2023-11-14,KH,"[[561,0],[583,0],[570,0],[528,0],[559,0],[553,0],[552,0]]",0.6,23,False
2023-11-14,CO,"[[11968,0],[14044,1],[13744,3],[14118,2],[13484,1],[9890,0],[12324,4]]",0.758,39,False
2023-11-14,PA,"[[4460,0],[5017,0],[4802,1],[5257,0],[5276,0],[4336,0],[4743,0]]",0.82,36,False
2023-11-14,CR,"[[1620,0],[1843,0],[1850,0],[1859,0],[1883,0],[1815,0],[1655,0]]",0.806,58,False
2023-11-14,BN,"[[826,0],[801,0],[879,0],[750,0],[813,0],[830,0],[734,4]]",0,50,False
2023-11-14,CI,"[[747,0],[737,0],[1089,0],[797,0],[757,0],[643,0],[751,0]]",0,50,False
2023-11-14,BR,"[[47337,70],[45235,23],[45305,9],[46852,30],[45034,43],[44858,12],[46979,20]]",0.76,38,False
2023-11-14,PE,"[[3098,2],[2632,1],[3033,0],[3207,0],[3653,2],[3601,2],[3615,4]]",0.762,36,False
2023-11-14,AU,"[[59598,14],[62712,16],[64377,15],[60490,10],[46614,10],[54828,8],[60137,15]]",0.946,73,False
2023-11-14,ZA,"[[3733,3],[4084,1],[4296,2],[4363,2],[3726,2],[4185,5],[4108,0]]",0.717,44,False
2023-11-14,UY,"[[1078,0],[1142,0],[963,0],[1069,0],[1285,0],[1136,0],[1197,0]]",0.83,73,False
2023-11-14,AR,"[[2783,0],[2672,0],[2844,4],[2816,0],[2990,1],[2668,0],[2971,0]]",0.849,38,False
2023-11-14,CL,"[[3433,0],[3727,0],[3880,0],[3980,0],[3257,0],[3126,0],[3861,0]]",0.86,67,False
2023-11-14,NZ,"[[7724,7],[8336,13],[8301,13],[7367,3],[6667,1],[7162,15],[7722,8]]",0.939,88,False
2023-11-21,RU,"[[26134,1538],[26733,1581],[26988,1711],[29553,1836],[30073,1871],[29869,1892],[28366,1751]]",0.821,29,False
2023-11-21,NO,"[[10477,7],[11093,8],[12056,3],[11374,5],[8647,5],[11544,2],[12125,3]]",0.966,85,False
2023-11-21,FI,"[[2800,13],[2938,18],[2868,17],[2963,15],[3019,21],[3259,12],[3402,23]]",0.942,88,False
2023-11-21,IS,"[[1563,0],[2232,0],[2498,3],[3121,0],[2507,0],[3129,0],[3054,0]]",0.959,74,False
2023-11-21,SE,"[[11224,8],[12051,7],[13386,3],[14134,2],[10432,0],[13581,1],[13819,2]]",0.952,85,False
2023-11-21,AX,"[[747,0],[738,0],[754,0],[788,0],[689,0],[819,0],[815,0]]",0,50,False
2023-11-21,LV,"[[1663,21],[1905,18],[1879,27],[2050,25],[1838,38],[2105,18],[2067,23]]",0.879,59,False
2023-11-21,EE,"[[1328,45],[1770,36],[1617,42],[1660,55],[1522,51],[1686,56],[1599,39]]",0.899,74,False
2023-11-21,GB,"[[44286,15],[46166,20],[47851,19],[51451,22],[48390,52],[52743,28],[50769,11]]",0,50,False
2023-11-21,FO,"[[108,0],[198,0],[213,0],[286,0],[167,0],[175,0],[134,0]]",0,50,False
2023-11-21,DK,"[[5851,0],[6563,1],[6906,2],[7420,0],[5805,1],[7213,0],[7524,1]]",0.952,88,False
2023-11-21,US,"[[1199045,483],[1242011,542],[876342,178],[843775,272],[1132081,361],[1237411,246],[1227548,569]]",0,50,False
2023-11-21,CA,"[[88149,9],[88924,5],[82722,9],[81118,21],[82416,13],[81541,23],[87894,4]]",0.935,74,False
2023-11-21,KZ,"[[5611,26],[5602,51],[7690,76],[7558,46],[8167,50],[7737,9],[6259,12]]",0.802,37,False
2023-11-21,BY,"[[406,48],[437,49],[510,67],[538,59],[490,49],[463,42],[433,39]]",0.801,41,False
2023-11-21,UA,"[[230,145],[277,174],[259,167],[252,151],[286,183],[214,125],[41,5]]",0.734,32,False
2023-11-21,IE,"[[14394,5],[14852,0],[14834,1],[14835,2],[15994,3],[16156,2],[16656,1]]",0.95,74,False
2023-11-21,FR,"[[81637,9],[85167,22],[91378,22],[98287,17],[90185,14],[98928,17],[92925,23]]",0.91,71,False
2023-11-21,ES,"[[62482,7],[57463,3],[62704,10],[72796,6],[74912,2],[76588,6],[68033,4]]",0.911,61,False
2023-11-21,JE,"[[188,0],[239,0],[245,0],[305,0],[262,0],[228,0],[244,0]]",0,50,False
2023-11-21,GG,"[[657,0],[543,0],[593,0],[749,1],[861,0],[685,0],[732,0]]",0,50,False
2023-11-21,PT,"[[19203,1],[17315,7],[19122,2],[20776,9],[24545,1],[20753,0],[17516,0]]",0.874,62,False
2023-11-21,BE,"[[9395,0],[9967,1],[10251,3],[10267,1],[9503,0],[10762,0],[10458,1]]",0.942,73,False
2023-11-21,IM,"[[695,0],[624,0],[611,0],[592,0],[521,0],[599,0],[741,0]]",0,50,False
2023-11-21,NL,"[[12104,0],[12910,1],[13250,0],[14797,3],[13081,0],[14677,1],[14250,3]]",0.946,82,False
2023-11-21,PM,"[[184,0],[146,0],[141,0],[143,0],[211,0],[324,0],[238,0]]",0,50,False
2023-11-21,SK,"[[2862,1],[3014,2],[3314,7],[3328,2],[3325,1],[3478,0],[3004,0]]",0.855,52,False
2023-11-21,CZ,"[[8061,1],[8203,2],[8515,5],[9824,5],[8292,4],[9647,3],[8869,2]]",0,50,False
2023-11-21,HU,"[[11810,8],[12371,14],[12355,12],[12926,14],[12921,1],[13806,0],[12419,13]]",0.851,43,False
2023-11-21,AT,"[[13339,5],[13743,1],[14148,8],[15382,4],[14398,1],[15388,2],[14617,6]]",0.926,74,False
2023-11-21,PL,"[[12668,49],[13390,14],[14851,27],[15726,43],[13735,2],[15334,37],[15318,16]]",0.881,56,False
2023-11-21,RO,"[[17415,153],[17805,167],[18326,264],[18705,178],[18573,190],[19532,115],[18596,145]]",0.827,45,False
2023-11-21,SI,"[[1875,0],[2059,0],[2096,1],[2276,0],[2353,0],[2507,0],[1969,3]]",0.926,57,False
2023-11-21,IT,"[[39433,8],[40660,10],[43331,5],[46888,20],[45137,3],[47049,15],[46863,9]]",0.906,56,False
2023-11-21,HR,"[[7378,0],[7920,5],[8563,2],[8432,0],[8570,0],[8675,1],[7817,2]]",0.878,47,False
2023-11-21,RS,"[[6217,1],[6584,0],[7303,1],[7703,2],[8405,8],[8584,0],[6756,0]]",0.805,38,False
2023-11-21,BA,"[[4083,0],[4447,0],[4931,2],[4848,0],[4909,0],[5007,0],[4396,0]]",0.779,35,False
2023-11-21,DE,"[[60715,12],[63262,11],[64153,20],[68727,22],[57896,5],[66002,10],[65115,18]]",0.95,80,False
2023-11-21,MD,"[[58,4],[58,3],[83,5],[83,7],[69,11],[36,6],[102,2]]",0.763,36,False
2023-11-21,AL,"[[2132,0],[2348,1],[2306,1],[2198,1],[2203,0],[2232,0],[1966,0]]",0.789,35,False
2023-11-21,ME,"[[1309,0],[1425,0],[1394,0],[1307,0],[1446,0],[1426,0],[1283,0]]",0.844,46,False
2023-11-21,BG,"[[10639,339],[11203,315],[11951,387],[12064,296],[12834,480],[13326,282],[11919,290]]",0.799,42,False
2023-11-21,GR,"[[18920,1],[19532,2],[19651,1],[20337,2],[21147,0],[21116,6],[17598,2]]",0.893,49,False
2023-11-21,MK,"[[1187,0],[1381,0],[1361,0],[1339,1],[1334,0],[1293,0],[1219,0]]",0.765,39,False
2023-11-21,TR,"[[29522,1379],[30136,1449],[31015,1719],[32859,1906],[32329,1857],[31981,1391],[31116,1029]]",0.855,38,False
2023-11-21,LT,"[[1470,3],[1430,1],[1543,2],[1623,3],[1554,2],[1659,5],[1662,4]]",0.879,61,False
2023-11-21,CH,"[[6261,1],[6603,7],[7640,2],[7397,0],[6492,1],[7432,1],[7158,2]]",0.967,84,False
2023-11-21,LU,"[[954,0],[958,0],[1004,1],[1097,0],[881,0],[1005,0],[913,1]]",0.927,81,False
2023-11-21,MX,"[[32703,16],[34430,24],[33054,21],[33269,22],[37402,21],[38388,19],[33805,16]]",0.781,31,False
2023-11-21,BM,"[[178,0],[192,0],[112,0],[186,0],[169,0],[267,0],[214,0]]",0,50,False
2023-11-21,AM,"[[682,13],[635,18],[616,40],[661,34],[594,23],[629,6],[552,26]]",0.786,49,False
2023-11-21,IR,"[[17484,20],[18271,39],[18404,44],[19291,37],[18412,25],[18359,18],[18746,45]]",0,50,False
2023-11-21,AZ,"[[5115,0],[4797,2],[4924,7],[5184,5],[5084,0],[5037,1],[4920,1]]",0.76,30,False
2023-11-21,GE,"[[1384,48],[1293,24],[1545,41],[1636,79],[1630,38],[1677,61],[1541,41]]",0.814,55,False
2023-11-21,IQ,"[[10651,369],[11108,332],[10893,310],[11267,343],[11074,350],[11902,452],[11120,418]]",0.673,23,False
2023-11-21,SA,"[[12700,53],[13515,40],[14470,64],[13394,61],[13793,56],[14450,63],[13730,56]]",0.875,53,False
2023-11-21,KW,"[[1975,10],[2331,19],[2378,24],[2194,23],[2271,29],[2339,12],[2104,13]]",0.847,43,False
2023-11-21,SY,"[[35,9],[35,7],[62,14],[42,7],[64,20],[54,14],[78,25]]",0,50,False
2023-11-21,LB,"[[103,77],[80,61],[89,85],[42,34],[42,35],[41,34],[44,41]]",0.723,24,False
2023-11-21,JO,"[[221,108],[142,39],[158,56],[174,61],[203,86],[247,111],[337,123]]",0.736,49,False
2023-11-21,CY,"[[2161,258],[2074,275],[2168,400],[1893,418],[2044,428],[2457,419],[2112,286]]",0.907,53,False
2023-11-21,PS,"[[20,7],[4,3],[13,10],[6,3],[5,4],[16,9],[6,7]]",0.716,50,False
2023-11-21,IL,"[[303,109],[281,134],[327,151],[345,133],[346,155],[413,207],[436,172]]",0.915,59,False
2023-11-21,EG,"[[7782,287],[7290,326],[8716,329],[7577,322],[9535,424],[8360,360],[7093,267]]",0.728,33,False
2023-11-21,JP,"[[76124,3],[76895,1],[76101,5],[74915,3],[76201,19],[76412,8],[74784,7]]",0.92,73,False
2023-11-21,KR,"[[13478,8],[13693,0],[13511,0],[13818,0],[13658,0],[12708,0],[12172,2]]",0.929,62,False
2023-11-21,KP,"[[301,0],[297,0],[232,0],[245,0],[289,0],[337,0],[298,0]]",0,16,False
2023-11-21,CN,"[[46726,21],[48787,28],[47789,7],[48665,28],[45432,26],[46821,12],[46397,21]]",0.788,45,False
2023-11-21,DZ,"[[3714,0],[3125,0],[3050,0],[3447,3],[3240,0],[3196,0],[3617,0]]",0.745,33,False
2023-11-21,MA,"[[5436,0],[5061,0],[5171,1],[5596,0],[7610,0],[6822,1],[5725,1]]",0.698,39,False
2023-11-21,TN,"[[1628,1],[1768,1],[1604,0],[1863,0],[1795,0],[1813,0],[1702,0]]",0.732,44,False
2023-11-21,LY,"[[444,4],[477,1],[516,1],[375,17],[370,4],[412,2],[400,5]]",0.746,17,False
2023-11-21,MT,"[[737,0],[820,0],[680,0],[711,0],[781,0],[797,1],[828,0]]",0.915,54,False
2023-11-21,GI,"[[83,0],[35,0],[44,0],[70,0],[80,0],[84,0],[63,0]]",0,50,False
2023-11-21,AD,"[[90,0],[126,0],[129,0],[133,0],[119,0],[125,0],[133,0]]",0.884,50,False
2023-11-21,IN,"[[71996,130],[74141,169],[72838,86],[73881,137],[72451,164],[73358,157],[72356,131]]",0.644,40,False
2023-11-21,NP,"[[76,0],[87,0],[82,0],[92,0],[90,0],[84,0],[105,0]]",0.601,33,False
2023-11-21,MM,"[[1786,3],[1887,1],[1765,2],[1725,5],[1740,2],[1689,2],[1620,7]]",0.608,28,False
2023-11-21,PK,"[[976,59],[1057,84],[895,55],[1232,81],[1146,78],[1097,110],[1089,86]]",0.54,28,False
2023-11-21,HK,"[[3382,8],[3369,5],[3378,1],[3499,6],[3349,2],[3343,4],[3417,3]]",0.956,76,False
2023-11-21,MO,"[[683,1],[678,0],[678,0],[766,3],[686,0],[668,1],[662,3]]",0,50,False
2023-11-21,PH,"[[14715,0],[15018,0],[15565,1],[15666,10],[16163,7],[16288,2],[15687,6]]",0.71,33,False
2023-11-21,TW,"[[15517,5],[15449,14],[15700,10],[15081,14],[15799,9],[15793,1],[14995,3]]",0,68,False
2023-11-21,VN,"[[12202,0],[12116,7],[11962,0],[12402,0],[12804,2],[12920,1],[12123,1]]",0,50,False
2023-11-21,LA,"[[588,0],[619,0],[601,0],[606,0],[664,0],[562,0],[596,0]]",0,50,False
2023-11-21,TH,"[[13527,5],[14025,3],[14787,20],[14007,20],[14223,12],[13817,17],[13580,5]]",0.803,35,False
2023-11-21,OM,"[[9629,1],[9603,3],[9278,0],[9781,11],[9734,0],[9670,1],[9443,0]]",0.819,52,False
2023-11-21,AE,"[[10654,4],[11059,5],[11063,3],[11393,12],[11048,10],[11099,8],[11053,5]]",0.937,69,False
2023-11-21,CU,"[[5904,0],[5970,0],[5644,0],[5973,0],[6886,0],[6518,0],[6083,1]]",0.764,46,False
2023-11-21,BS,"[[23062,1],[22869,3],[18710,2],[19698,1],[27692,0],[29023,0],[23122,0]]",0.82,64,False
2023-11-21,BZ,"[[189,0],[164,0],[172,0],[191,0],[242,0],[369,0],[369,0]]",0.7,50,False
2023-11-21,HN,"[[1350,0],[1468,0],[1400,0],[1441,0],[1698,0],[1769,1],[1556,1]]",0.624,23,False
2023-11-21,GT,"[[823,0],[776,0],[793,0],[861,0],[776,1],[971,0],[1033,0]]",0.629,25,False
2023-11-21,SV,"[[653,0],[650,0],[683,0],[634,0],[699,0],[663,0],[652,0]]",0.674,34,False
2023-11-21,NI,"[[2368,0],[2330,0],[2324,0],[2540,0],[2882,0],[2576,0],[2315,0]]",0.669,20,False
2023-11-21,KY,"[[1442,0],[1747,1],[1253,0],[1406,0],[1898,0],[1655,0],[1457,0]]",0,50,False
2023-11-21,JM,"[[42,0],[48,0],[47,0],[63,0],[64,0],[42,0],[48,0]]",0.706,44,False
2023-11-21,DO,"[[2683,0],[3145,0],[3611,0],[3830,0],[5455,0],[4718,0],[3892,0]]",0.766,30,False
2023-11-21,PR,"[[3635,1],[3759,0],[3465,1],[3829,0],[5413,1],[4670,0],[4041,0]]",0,50,False
2023-11-21,VI,"[[1002,2],[1036,2],[660,0],[1125,0],[1143,0],[1070,0],[1092,0]]",0,50,False
2023-11-21,BQ,"[[661,2],[812,0],[642,0],[899,1],[868,2],[812,0],[933,1]]",0,50,False
2023-11-21,AW,"[[610,0],[850,0],[610,0],[697,0],[919,0],[866,0],[735,0]]",0,50,False
2023-11-21,CW,"[[196,0],[279,0],[193,0],[261,0],[260,0],[271,0],[236,4]]",0,50,False
2023-11-21,VG,"[[477,0],[520,1],[330,0],[406,0],[825,0],[813,0],[364,0]]",0,50,False
2023-11-21,AI,"[[272,0],[332,0],[271,0],[359,0],[400,0],[478,1],[358,0]]",0,50,False
2023-11-21,AG,"[[289,1],[344,0],[272,0],[353,0],[389,0],[306,0],[326,0]]",0.826,50,False
2023-11-21,BH,"[[1213,4],[1286,2],[1356,1],[1285,1],[1364,0],[1362,1],[1368,2]]",0.888,42,False
2023-11-21,QA,"[[4580,13],[4733,4],[4682,31],[4589,6],[4747,2],[4891,12],[4786,14]]",0.875,63,False
2023-11-21,BB,"[[457,0],[424,0],[419,0],[482,1],[538,0],[397,0],[359,0]]",0.809,65,False
2023-11-21,GY,"[[294,0],[218,0],[245,0],[218,0],[225,0],[205,0],[198,0]]",0.742,39,False
2023-11-21,TT,"[[638,0],[461,0],[490,0],[496,0],[483,0],[444,0],[445,0]]",0.814,41,False
2023-11-21,MQ,"[[391,0],[299,0],[253,0],[254,0],[320,0],[249,0],[324,2]]",0,50,False
2023-11-21,DM,"[[358,0],[314,0],[257,0],[328,0],[376,0],[348,0],[348,0]]",0.74,55,False
2023-11-21,GP,"[[860,0],[775,1],[636,1],[681,0],[744,0],[761,0],[677,0]]",0,50,False
2023-11-21,LC,"[[204,0],[164,0],[119,0],[181,0],[153,0],[159,0],[190,0]]",0.725,56,False
2023-11-21,VC,"[[434,0],[373,0],[334,0],[364,2],[387,0],[355,0],[356,0]]",0.772,59,False
2023-11-21,KN,"[[249,0],[207,0],[158,0],[214,0],[244,0],[180,0],[221,0]]",0.838,50,False
2023-11-21,MS,"[[204,0],[163,0],[137,0],[179,0],[179,1],[152,0],[171,0]]",0,50,False
2023-11-21,GD,"[[636,0],[558,0],[570,0],[500,0],[510,0],[472,0],[510,0]]",0.793,53,False
2023-11-21,VE,"[[2895,0],[3144,0],[2872,0],[2743,0],[2521,0],[2659,0],[2694,1]]",0,50,False
2023-11-21,MV,"[[113,0],[165,0],[185,0],[198,0],[238,0],[173,0],[182,0]]",0.762,40,False
2023-11-21,LK,"[[669,0],[713,0],[716,0],[794,0],[804,0],[787,0],[797,0]]",0.78,37,False
2023-11-21,MY,"[[14706,0],[15081,4],[14894,0],[14994,2],[14404,0],[14783,0],[14130,3]]",0.807,48,False
2023-11-21,ID,"[[14030,16],[14090,10],[11419,6],[11252,0],[13874,6],[14734,0],[14177,4]]",0.713,38,False
2023-11-21,SG,"[[658,0],[678,2],[673,1],[700,0],[711,1],[691,0],[664,0]]",0.949,85,False
2023-11-21,KH,"[[492,0],[560,0],[541,2],[551,2],[474,2],[541,0],[513,0]]",0.6,23,False
2023-11-21,CO,"[[11647,1],[13195,15],[13005,2],[13398,3],[13079,2],[12962,0],[12321,2]]",0.758,39,False
2023-11-21,PA,"[[4552,0],[5250,1],[4567,0],[4934,0],[4918,0],[4950,0],[4690,0]]",0.82,36,False
2023-11-21,CR,"[[1777,0],[1757,0],[1770,0],[1794,1],[1908,0],[1944,0],[1663,0]]",0.806,58,False
2023-11-21,BN,"[[702,0],[779,0],[800,0],[846,0],[777,0],[848,0],[734,1]]",0,50,False
2023-11-21,CI,"[[680,0],[770,0],[679,0],[722,0],[745,0],[811,1],[751,0]]",0,50,False
2023-11-21,BR,"[[47153,13],[47622,20],[47193,26],[46605,25],[43270,38],[42654,29],[45779,23]]",0.76,38,False
2023-11-21,PE,"[[3671,0],[3686,0],[3530,1],[3705,2],[3888,0],[3491,1],[3712,2]]",0.762,36,False
2023-11-21,AU,"[[60001,13],[60803,12],[59721,5],[56244,13],[43142,8],[53740,13],[59811,4]]",0.946,73,False
2023-11-21,ZA,"[[3704,5],[4094,2],[3978,2],[3700,1],[3074,3],[3661,5],[3614,2]]",0.717,44,False
2023-11-21,UY,"[[1168,0],[1159,0],[1195,0],[1237,0],[1335,0],[1726,0],[1989,0]]",0.83,73,False
2023-11-21,AR,"[[2916,3],[3031,2],[2980,0],[2902,0],[2843,0],[2770,0],[3171,0]]",0.849,38,False
2023-11-21,CL,"[[3729,0],[3926,2],[3787,2],[3890,0],[3214,2],[3280,3],[3784,0]]",0.86,67,False
2023-11-21,NZ,"[[8297,12],[8624,8],[8041,6],[7507,1],[7296,13],[8834,11],[7895,3]]",0.939,88,False
2023-11-28,NO,"[[10988,9],[11628,8],[12685,13],[12546,7],[8940,2],[12556,4],[12303,4]]",0.966,85,False
2023-11-28,FI,"[[3353,18],[3397,14],[3382,18],[3590,22],[3501,12],[3585,12],[3267,10]]",0.942,88,False
2023-11-28,CA,"[[85228,18],[82142,9],[85010,14],[81711,13],[73517,13],[74410,7],[79765,9]]",0.935,74,False
2023-11-28,RU,"[[27965,1746],[27680,1748],[26999,1668],[30093,1841],[28880,1701],[28795,1974],[27783,1775]]",0.821,29,False
2023-11-28,IS,"[[2556,0],[2722,0],[2435,0],[3418,0],[2827,0],[2793,0],[2670,0]]",0.959,74,False
2023-11-28,SE,"[[11801,5],[12807,2],[14004,1],[14380,1],[11192,0],[14241,2],[14009,3]]",0.952,85,False
2023-11-28,AX,"[[786,0],[863,1],[813,0],[869,0],[764,0],[850,0],[803,0]]",0,50,False
2023-11-28,LV,"[[1665,44],[1727,45],[1988,43],[2064,34],[1765,44],[2045,35],[2137,40]]",0.879,59,False
2023-11-28,EE,"[[1372,58],[1476,40],[1551,46],[1649,62],[1472,44],[1508,54],[1618,43]]",0.899,74,False
2023-11-28,GB,"[[45587,34],[46399,23],[49396,15],[53564,25],[46181,13],[49802,15],[50112,14]]",0,50,False
2023-11-28,FO,"[[101,0],[178,1],[153,0],[152,0],[160,0],[146,0],[116,0]]",0,50,False
2023-11-28,DK,"[[5938,3],[6761,0],[6979,3],[7519,1],[5693,0],[7085,0],[7411,1]]",0.952,88,False
2023-11-28,US,"[[1175183,708],[1150995,679],[1179698,623],[1169660,489],[1030859,222],[1039280,231],[1136524,719]]",0,50,False
2023-11-28,KZ,"[[6617,38],[7564,36],[6573,17],[7881,40],[7906,64],[7056,33],[6913,34]]",0.802,37,False
2023-11-28,BY,"[[487,52],[466,42],[487,44],[413,37],[429,34],[423,29],[459,31]]",0.801,41,False
2023-11-28,IE,"[[15456,1],[15155,1],[16194,2],[16323,1],[15075,0],[14970,0],[15381,4]]",0.95,74,False
2023-11-28,FR,"[[79111,15],[82723,19],[88488,8],[98357,12],[86537,10],[94192,17],[92125,15]]",0.91,71,False
2023-11-28,ES,"[[59438,5],[60223,4],[66014,8],[72277,11],[74457,8],[73739,1],[66264,3]]",0.911,61,False
2023-11-28,JE,"[[213,0],[239,0],[263,0],[285,0],[196,0],[252,0],[231,0]]",0,50,False
2023-11-28,GG,"[[667,0],[599,0],[771,0],[932,0],[801,0],[764,0],[839,0]]",0,50,False
2023-11-28,PT,"[[18643,0],[16396,2],[18120,1],[19906,0],[24263,13],[20192,0],[17445,0]]",0.874,62,False
2023-11-28,BE,"[[9627,1],[10251,2],[10597,1],[10775,0],[9594,0],[10511,1],[9890,0]]",0.942,73,False
2023-11-28,IM,"[[688,0],[699,0],[751,0],[772,0],[522,0],[622,0],[708,1]]",0,50,False
2023-11-28,NL,"[[12583,5],[12969,1],[13322,1],[14977,1],[12417,1],[13826,0],[14155,9]]",0.946,82,False
2023-11-28,PM,"[[181,0],[107,0],[172,0],[111,0],[64,0],[75,0],[182,0]]",0,50,False
2023-11-28,SK,"[[2689,0],[3224,0],[3050,0],[3126,0],[2866,1],[3280,0],[2907,4]]",0.855,52,False
2023-11-28,CZ,"[[7649,0],[8939,0],[8729,5],[9362,2],[7368,0],[8579,1],[8544,8]]",0,50,False
2023-11-28,HU,"[[12224,2],[12589,5],[12558,2],[12455,1],[12135,2],[12926,9],[12215,10]]",0.851,43,False
2023-11-28,AT,"[[13584,1],[14034,2],[14402,1],[14944,0],[13157,3],[14910,3],[13881,1]]",0.926,74,False
2023-11-28,PL,"[[12471,7],[13493,42],[14256,11],[14611,3],[12678,5],[14838,5],[14746,9]]",0.881,56,False
2023-11-28,RO,"[[18361,136],[18583,205],[17720,155],[17646,275],[18548,218],[18613,197],[17681,183]]",0.827,45,False
2023-11-28,UA,"[[42,7],[111,57],[135,65],[69,26],[33,3],[166,88],[155,93]]",0.734,32,False
2023-11-28,SI,"[[1929,0],[2019,2],[1902,0],[2189,0],[2008,0],[2379,0],[1955,0]]",0.926,57,False
2023-11-28,IT,"[[38158,5],[39300,0],[41513,2],[46926,4],[40650,3],[44519,7],[44314,3]]",0.906,56,False
2023-11-28,HR,"[[7067,1],[7290,2],[7679,0],[8763,0],[7782,0],[8597,0],[7423,0]]",0.878,47,False
2023-11-28,RS,"[[6292,0],[6708,0],[7805,1],[8044,0],[7078,0],[7812,6],[6594,1]]",0.805,38,False
2023-11-28,BA,"[[4018,0],[4282,0],[4460,0],[4845,0],[4509,0],[4893,0],[4386,1]]",0.779,35,False
2023-11-28,DE,"[[59061,7],[63032,9],[65148,19],[65681,3],[51888,11],[62502,26],[61956,19]]",0.95,80,False
2023-11-28,MD,"[[59,2],[58,5],[59,6],[58,3],[39,4],[74,18],[62,9]]",0.763,36,False
2023-11-28,AL,"[[1867,1],[2051,0],[2166,0],[2265,0],[2118,1],[2157,0],[1904,2]]",0.789,35,False
2023-11-28,ME,"[[1206,0],[1251,0],[1354,0],[1357,0],[1305,0],[1374,0],[1245,0]]",0.844,46,False
2023-11-28,BG,"[[11402,289],[11541,352],[12069,297],[12438,403],[11544,421],[12078,440],[11410,250]]",0.799,42,False
2023-11-28,GR,"[[17562,2],[17895,6],[20102,6],[19822,1],[19604,7],[20822,11],[18184,1]]",0.893,49,False
2023-11-28,MK,"[[1107,0],[1212,0],[1344,0],[1345,0],[1257,0],[1374,0],[1138,0]]",0.765,39,False
2023-11-28,TR,"[[28567,1274],[29575,1642],[29455,1543],[32328,1772],[29232,2940],[31932,2520],[29645,1744]]",0.855,38,False
2023-11-28,LT,"[[1451,7],[1472,14],[1649,4],[1566,5],[1514,4],[1752,5],[1763,6]]",0.879,61,False
